customer_id,age,tenure_months,monthly_charges,total_charges,contract_type,payment_method,internet_service,support_tickets,usage_hours,last_payment_days_ago,is_autopay,discount_used,churn
CUST_280,28,70,70.37,7630.57,Month-to-month,Cash,Fiber Optic,5,1.1,26,1,0,1
CUST_281,45,12,107.84,4373.79,Month-to-month,Bank Transfer,Fiber Optic,2,47.8,38,1,0,1
CUST_282,42,2,115.25,5750.61,Month-to-month,UPI,DSL,7,89.53,37,1,1,1
CUST_283,67,7,95.45,4498.19,Two year,UPI,No,6,68.36,5,1,0,1
CUST_284,40,3,64.55,6852.45,One year,Bank Transfer,No,0,39.4,25,0,1,0
CUST_285,48,3,79.22,7443.71,Month-to-month,Credit Card,DSL,6,66.38,9,1,0,1
CUST_286,47,27,90.09,1555.34,Month-to-month,Credit Card,Fiber Optic,6,93.72,28,0,1,0
CUST_287,59,40,39.43,3551.19,Month-to-month,Bank Transfer,DSL,2,19.59,22,1,1,0
CUST_288,52,33,64.72,3199.82,Month-to-month,UPI,DSL,7,53.65,29,1,0,1
CUST_289,24,1,102.98,3301.2,Two year,Bank Transfer,DSL,4,24.24,35,1,1,1
CUST_290,33,8,85.47,1091.64,Month-to-month,Cash,Fiber Optic,0,85.57,20,0,0,1
CUST_291,43,32,61.12,6527.56,Month-to-month,Cash,DSL,4,72.38,5,0,1,1
CUST_292,65,48,86.34,382.55,Two year,Credit Card,No,2,80.31,39,0,1,0
CUST_293,69,4,31.82,4272.99,Month-to-month,Cash,Fiber Optic,3,94.36,44,1,0,1
CUST_294,66,70,60.15,5328.84,One year,UPI,DSL,3,24.0,32,0,0,0
CUST_295,19,19,99.31,1739.01,Month-to-month,Cash,Fiber Optic,3,5.82,39,0,0,1
CUST_296,18,32,42.05,7256.22,One year,Bank Transfer,DSL,6,29.8,10,1,1,0
CUST_297,65,9,38.6,6724.54,Month-to-month,UPI,Fiber Optic,4,40.51,40,0,1,1
CUST_298,29,12,115.08,3821.56,One year,Credit Card,Fiber Optic,6,62.89,17,1,1,0
CUST_299,22,11,40.99,3348.08,Month-to-month,Credit Card,DSL,3,79.97,37,0,0,1
CUST_300,54,46,46.09,1968.89,Month-to-month,Cash,DSL,6,35.63,15,0,1,1
CUST_301,49,16,116.96,5866.95,One year,Credit Card,DSL,1,47.88,9,0,1,0
CUST_302,26,1,93.47,1140.78,Month-to-month,Bank Transfer,DSL,0,78.76,32,1,0,1
CUST_303,58,63,89.96,5473.88,One year,UPI,DSL,0,23.31,23,1,0,0
CUST_304,52,21,105.29,6755.41,Month-to-month,Bank Transfer,No,7,22.5,11,0,1,1
CUST_305,36,30,31.58,1904.93,Month-to-month,Bank Transfer,DSL,6,59.33,13,1,1,0
CUST_306,65,13,90.6,6944.78,One year,Bank Transfer,DSL,7,44.17,18,1,0,1
CUST_307,33,34,70.37,363.25,One year,Bank Transfer,No,2,94.94,9,0,1,0
CUST_308,20,4,102.92,7311.02,Two year,UPI,Fiber Optic,5,36.35,42,1,0,0
CUST_309,37,28,70.81,1035.06,One year,UPI,Fiber Optic,4,76.2,5,0,1,1
CUST_310,41,59,82.02,5201.5,Month-to-month,Bank Transfer,DSL,0,58.73,43,0,0,1
CUST_311,50,27,67.77,2075.65,Two year,Bank Transfer,Fiber Optic,6,6.4,22,1,0,0
CUST_312,41,69,67.82,6708.76,Month-to-month,Credit Card,DSL,4,9.35,32,0,0,1
CUST_313,69,25,96.8,4147.17,Month-to-month,Credit Card,Fiber Optic,2,21.11,2,1,1,0
CUST_314,28,3,82.86,1168.41,Month-to-month,UPI,No,3,15.17,21,0,0,1
CUST_315,66,68,83.33,4610.83,Month-to-month,Credit Card,Fiber Optic,5,33.61,28,1,1,1
CUST_316,25,25,65.03,3322.27,One year,UPI,DSL,2,58.32,24,0,0,0
CUST_317,53,20,73.11,5325.44,Month-to-month,UPI,Fiber Optic,1,60.63,24,1,1,0
CUST_318,55,34,94.57,7067.04,One year,Cash,Fiber Optic,3,59.19,14,0,0,0
CUST_319,57,26,102.59,3334.17,Month-to-month,UPI,Fiber Optic,3,12.64,37,1,0,1
CUST_320,37,5,89.66,2390.06,Month-to-month,Credit Card,Fiber Optic,3,60.42,27,0,0,0
CUST_321,52,61,112.41,214.67,Month-to-month,Cash,Fiber Optic,2,41.56,24,1,0,0
CUST_322,65,9,102.03,4641.23,One year,Credit Card,Fiber Optic,1,90.4,6,1,1,0
CUST_323,42,50,76.19,3277.97,Month-to-month,UPI,No,5,91.29,26,0,0,1
CUST_324,52,6,87.14,3059.73,Two year,UPI,Fiber Optic,4,77.05,15,0,0,1
CUST_325,42,60,112.63,1545.19,Month-to-month,Bank Transfer,DSL,2,70.61,29,1,0,1
CUST_326,46,44,81.92,3497.44,Month-to-month,UPI,Fiber Optic,0,12.38,36,0,0,1
CUST_327,35,11,102.48,7877.09,One year,Cash,DSL,0,9.38,10,1,0,1
CUST_328,63,66,88.88,2452.26,Two year,UPI,Fiber Optic,2,84.24,28,0,0,1
CUST_329,35,47,75.19,4837.66,Month-to-month,Bank Transfer,DSL,4,43.27,9,1,1,1
CUST_330,19,3,44.18,6234.25,One year,UPI,Fiber Optic,0,45.68,21,1,0,0
CUST_331,52,30,62.6,6018.35,Two year,UPI,Fiber Optic,4,84.93,10,0,0,0
CUST_332,33,21,116.77,2697.32,Two year,UPI,DSL,3,62.52,4,0,0,0
CUST_333,58,28,85.78,4925.79,One year,Bank Transfer,Fiber Optic,2,18.76,4,0,0,1
CUST_334,53,62,76.44,6982.99,One year,Credit Card,Fiber Optic,3,21.89,6,0,1,0
CUST_335,50,33,113.3,222.03,Month-to-month,UPI,Fiber Optic,0,1.63,26,0,1,1
CUST_336,21,35,78.65,3542.3,Two year,Cash,Fiber Optic,4,71.36,40,1,0,1
CUST_337,50,52,72.61,1871.76,Month-to-month,Bank Transfer,No,3,49.08,16,1,0,0
CUST_338,31,34,95.93,3170.2,Two year,Cash,DSL,0,95.05,8,0,0,0
CUST_339,38,41,91.27,3386.32,Month-to-month,UPI,Fiber Optic,6,71.69,28,1,1,1
CUST_340,65,51,39.32,5998.7,Month-to-month,Bank Transfer,Fiber Optic,1,11.21,16,0,1,0
CUST_341,37,47,67.13,841.19,One year,UPI,No,3,16.99,38,0,1,0
CUST_342,25,58,67.25,4149.41,Month-to-month,Cash,Fiber Optic,1,50.67,1,0,0,1
CUST_343,24,57,57.82,4557.14,Month-to-month,Bank Transfer,Fiber Optic,1,92.56,19,1,1,0
CUST_344,20,23,71.73,4003.85,One year,Credit Card,No,5,25.48,17,1,1,0
CUST_345,34,48,61.31,5881.8,One year,Credit Card,Fiber Optic,7,82.73,28,0,0,0
CUST_346,50,22,39.93,3131.95,One year,Credit Card,Fiber Optic,0,31.91,44,0,0,0
CUST_347,65,17,61.24,7565.24,Month-to-month,UPI,DSL,2,27.72,12,0,0,0
CUST_348,29,69,27.23,3906.25,One year,Bank Transfer,Fiber Optic,4,90.24,6,1,1,1
CUST_349,68,11,77.58,4612.59,Month-to-month,Cash,Fiber Optic,6,5.68,7,0,1,1
CUST_350,39,15,105.37,6621.69,Month-to-month,Cash,Fiber Optic,0,66.41,8,1,0,1
CUST_351,39,35,92.53,2274.37,One year,UPI,DSL,5,5.27,3,1,0,1
CUST_352,63,33,56.04,694.1,Two year,UPI,DSL,5,80.28,21,0,1,0
CUST_353,47,16,28.71,5691.49,Month-to-month,Cash,Fiber Optic,6,83.11,8,1,0,1
CUST_354,55,34,40.21,3915.79,Month-to-month,Bank Transfer,DSL,3,89.44,28,0,0,0
CUST_355,55,66,74.55,7182.38,Month-to-month,UPI,DSL,4,19.42,30,1,0,1
CUST_356,62,40,40.71,7863.17,Month-to-month,Bank Transfer,Fiber Optic,5,13.33,32,0,0,1
CUST_357,68,28,74.4,3252.96,Month-to-month,Cash,Fiber Optic,2,50.85,11,1,1,0
CUST_358,25,47,43.16,3381.97,Two year,Bank Transfer,Fiber Optic,0,27.89,20,1,0,0
CUST_359,44,39,104.89,3322.9,Two year,Credit Card,DSL,2,61.02,16,1,1,0
CUST_360,44,70,59.73,2663.98,One year,Cash,DSL,3,51.86,25,1,0,0
CUST_361,51,20,44.56,6275.33,Month-to-month,Credit Card,Fiber Optic,7,15.34,9,1,0,1
CUST_362,38,1,101.23,6096.07,One year,Cash,Fiber Optic,0,74.19,39,0,1,0
CUST_363,47,63,54.28,3881.29,Month-to-month,Credit Card,Fiber Optic,3,80.57,40,0,0,0
CUST_364,50,67,31.15,452.82,Month-to-month,Bank Transfer,DSL,4,96.34,40,0,0,1
CUST_365,45,4,77.04,2545.52,Month-to-month,Cash,Fiber Optic,4,40.16,3,1,1,1
CUST_366,64,58,78.16,2409.19,One year,Cash,No,7,34.44,16,1,0,0
CUST_367,50,25,91.47,6507.59,Two year,Credit Card,DSL,2,20.03,12,1,0,0
CUST_368,22,47,44.02,791.85,Month-to-month,Bank Transfer,Fiber Optic,2,18.91,15,1,0,0
CUST_369,65,38,64.38,6464.84,Month-to-month,Cash,Fiber Optic,4,32.78,4,1,0,1
CUST_370,36,15,48.24,5386.55,Month-to-month,UPI,DSL,1,98.2,23,1,0,0
CUST_371,21,63,28.1,5886.29,Two year,Credit Card,DSL,4,10.13,27,1,0,1
CUST_372,52,21,107.66,3514.48,Month-to-month,Cash,Fiber Optic,6,26.68,39,1,0,1
CUST_373,66,57,92.89,5469.83,Month-to-month,Bank Transfer,DSL,0,9.51,43,0,1,1
CUST_374,34,53,50.15,4911.33,One year,Bank Transfer,DSL,6,28.09,37,1,0,1
CUST_375,61,46,79.94,6174.94,Month-to-month,Bank Transfer,DSL,3,10.15,13,1,1,1
CUST_376,45,14,40.13,3629.48,Month-to-month,Bank Transfer,DSL,4,51.32,43,1,0,0
CUST_377,47,17,109.02,3835.32,Month-to-month,Credit Card,Fiber Optic,4,44.4,37,1,1,1
CUST_378,46,39,31.49,5184.25,One year,Cash,DSL,7,18.23,40,1,1,0
CUST_379,63,9,20.38,953.81,Month-to-month,Credit Card,DSL,7,18.31,21,0,0,1
CUST_380,23,6,70.2,3546.33,Two year,Credit Card,Fiber Optic,5,62.98,29,0,1,1
CUST_381,52,23,78.31,7778.41,One year,Bank Transfer,Fiber Optic,3,39.33,29,0,0,0
CUST_382,58,59,77.9,396.66,Month-to-month,UPI,Fiber Optic,5,6.56,11,0,1,1
CUST_383,54,46,25.45,2596.44,Month-to-month,Bank Transfer,DSL,3,92.1,28,0,1,1
CUST_384,41,38,51.4,2581.47,Month-to-month,UPI,Fiber Optic,6,41.09,10,1,0,0
CUST_385,46,14,69.92,5104.37,Month-to-month,Credit Card,DSL,0,59.51,5,0,0,1
CUST_386,66,62,41.66,935.82,Two year,Bank Transfer,DSL,3,88.66,25,1,0,0
CUST_387,63,35,107.26,5065.5,Two year,Bank Transfer,Fiber Optic,2,40.81,33,0,0,0
CUST_388,48,19,28.71,850.82,Month-to-month,Credit Card,No,7,82.25,17,1,0,1
CUST_389,52,30,68.74,850.13,Month-to-month,Bank Transfer,Fiber Optic,4,91.56,33,1,0,1
CUST_390,50,25,89.14,5852.65,Month-to-month,Cash,DSL,7,18.23,25,1,0,1
CUST_391,69,40,46.18,2660.67,Month-to-month,UPI,No,3,89.36,33,0,1,1
CUST_392,38,14,82.42,7821.64,One year,UPI,DSL,0,12.86,9,1,0,0
CUST_393,49,26,102.94,395.09,Month-to-month,UPI,No,3,28.24,27,0,0,0
CUST_394,40,22,39.03,3616.34,Two year,Bank Transfer,Fiber Optic,4,81.01,25,1,0,0
CUST_395,50,48,111.72,993.77,Month-to-month,Cash,Fiber Optic,1,90.17,4,0,1,0
CUST_396,20,51,75.36,2875.89,One year,Bank Transfer,Fiber Optic,3,68.73,9,1,1,0
CUST_397,35,3,49.92,7985.96,Two year,UPI,No,2,11.38,15,0,0,1
CUST_398,42,42,63.09,7121.86,Month-to-month,Bank Transfer,No,7,52.78,16,1,1,1
CUST_399,59,19,51.22,481.76,Month-to-month,UPI,Fiber Optic,4,57.69,16,1,1,1
CUST_400,48,28,92.51,4549.72,Month-to-month,Credit Card,Fiber Optic,0,28.9,13,0,1,1
CUST_401,20,45,99.63,5217.8,Month-to-month,UPI,Fiber Optic,6,99.14,14,1,0,0
CUST_402,57,71,103.29,1755.32,Two year,Credit Card,Fiber Optic,6,34.23,22,0,0,1
CUST_403,63,63,118.58,1246.33,Two year,Credit Card,Fiber Optic,4,21.82,21,1,0,0
CUST_404,41,19,99.13,7244.61,Two year,Credit Card,DSL,5,11.9,9,0,0,1
CUST_405,67,47,80.14,7753.65,Two year,UPI,DSL,1,38.47,41,1,0,0
CUST_406,49,14,53.92,7935.95,Month-to-month,Cash,No,0,69.57,4,1,0,0
CUST_407,64,38,74.46,6339.12,Two year,UPI,No,1,23.91,10,0,1,0
CUST_408,39,53,24.11,5341.67,Two year,Bank Transfer,DSL,6,77.18,35,0,0,1
CUST_409,40,61,94.48,2831.27,Month-to-month,Bank Transfer,DSL,1,14.4,9,1,0,0
CUST_410,19,36,64.6,1454.05,Month-to-month,Cash,No,2,44.61,16,1,1,0
CUST_411,44,40,22.0,723.95,Month-to-month,Cash,Fiber Optic,7,70.54,18,1,1,1
CUST_412,59,30,26.25,5577.05,Month-to-month,Cash,Fiber Optic,6,14.4,10,0,1,1
CUST_413,19,9,58.75,6299.31,Month-to-month,Credit Card,DSL,3,60.19,21,0,0,0
CUST_414,43,64,78.34,6628.98,Two year,Cash,No,2,80.1,15,1,1,0
CUST_415,34,33,66.42,7318.74,Two year,Cash,DSL,2,59.96,15,1,0,0
CUST_416,57,52,81.92,7051.44,Month-to-month,Cash,DSL,5,51.63,11,1,1,1
CUST_417,50,14,68.03,7997.96,Month-to-month,UPI,DSL,2,83.99,40,0,0,0
CUST_418,26,53,86.17,2028.11,Two year,Bank Transfer,No,0,98.56,42,0,0,0
CUST_419,60,59,41.91,6130.13,One year,Bank Transfer,Fiber Optic,3,18.95,41,1,1,0
CUST_420,65,41,31.28,4733.03,Month-to-month,Cash,Fiber Optic,3,69.44,37,0,1,0
CUST_421,56,68,79.64,2163.84,One year,Bank Transfer,Fiber Optic,6,8.99,20,1,1,1
CUST_422,46,68,68.47,7857.05,Two year,UPI,No,0,5.24,34,0,1,0
CUST_423,59,8,22.69,7193.4,Two year,Bank Transfer,Fiber Optic,2,28.8,22,1,0,1
CUST_424,43,2,58.05,1115.27,Month-to-month,Credit Card,Fiber Optic,2,97.12,18,1,1,1
CUST_425,52,41,30.61,306.65,Month-to-month,UPI,No,1,55.67,16,0,0,1
CUST_426,67,55,73.14,5537.81,Two year,Bank Transfer,Fiber Optic,6,27.56,5,0,0,0
CUST_427,42,16,59.58,4872.63,Month-to-month,Bank Transfer,Fiber Optic,6,14.13,1,1,1,1
CUST_428,41,62,81.32,7492.94,One year,UPI,No,1,92.1,19,1,1,0
CUST_429,30,48,100.56,1948.64,Month-to-month,Bank Transfer,Fiber Optic,5,36.87,10,1,0,1
CUST_430,24,30,49.97,766.66,Month-to-month,Bank Transfer,Fiber Optic,4,31.36,21,1,0,0
CUST_431,53,12,116.21,2147.8,Month-to-month,Cash,DSL,1,85.94,13,0,0,1
CUST_432,62,35,73.56,249.53,Month-to-month,Credit Card,Fiber Optic,3,60.84,24,0,1,0
CUST_433,37,11,81.83,383.55,Two year,UPI,Fiber Optic,7,17.69,23,0,0,1
CUST_434,18,64,88.07,7327.38,Month-to-month,Cash,DSL,0,42.73,23,1,0,1
CUST_435,25,50,86.67,2880.93,Two year,Bank Transfer,No,2,92.89,11,1,0,0
CUST_436,63,21,71.1,3345.39,Two year,UPI,DSL,4,90.22,2,1,0,1
CUST_437,33,69,62.88,245.14,Month-to-month,UPI,Fiber Optic,1,7.94,6,1,1,1
CUST_438,31,48,25.38,2237.12,One year,Credit Card,Fiber Optic,6,27.59,11,1,1,0
CUST_439,29,20,22.21,6457.34,Month-to-month,Credit Card,Fiber Optic,4,16.3,15,0,0,1
CUST_440,68,67,55.8,4962.38,One year,UPI,DSL,0,53.85,9,0,0,0
CUST_441,40,44,53.37,6054.87,One year,Credit Card,Fiber Optic,7,75.25,12,0,1,0
CUST_442,32,33,58.77,3632.99,Month-to-month,Credit Card,DSL,0,30.26,36,0,1,1
CUST_443,45,61,33.84,2546.86,Month-to-month,Bank Transfer,DSL,6,76.04,28,0,0,1
CUST_444,51,9,93.82,3914.2,One year,Credit Card,DSL,4,67.2,23,1,0,0
CUST_445,19,68,105.7,2652.26,Two year,Credit Card,DSL,4,73.09,27,0,1,0
CUST_446,49,35,113.87,6727.87,Month-to-month,Cash,DSL,5,94.88,24,1,1,0
CUST_447,40,65,69.24,2451.62,One year,Bank Transfer,Fiber Optic,4,43.04,14,1,1,0
CUST_448,39,8,90.09,5312.13,Month-to-month,Bank Transfer,No,2,34.91,35,1,0,1
CUST_449,68,45,105.56,1182.16,Two year,UPI,Fiber Optic,7,68.7,27,1,0,1
CUST_450,42,47,61.83,5526.25,Month-to-month,Credit Card,Fiber Optic,7,80.95,21,1,1,1
CUST_451,39,40,50.94,7315.07,One year,Cash,Fiber Optic,7,19.95,13,0,1,0
CUST_452,39,54,113.67,4907.81,Month-to-month,Cash,Fiber Optic,3,84.83,8,0,1,1
CUST_453,66,46,71.57,4522.86,One year,Bank Transfer,Fiber Optic,1,6.73,44,1,0,1
CUST_454,69,47,69.73,7692.83,Two year,Credit Card,Fiber Optic,6,1.63,44,0,0,1
CUST_455,59,15,37.84,5056.43,One year,Cash,DSL,1,16.68,44,1,0,0
CUST_456,23,19,30.82,2150.45,One year,UPI,DSL,7,97.89,34,0,1,0
CUST_457,32,26,104.21,2409.89,Month-to-month,Credit Card,Fiber Optic,1,52.83,42,1,1,1
CUST_458,60,52,81.41,5671.92,Two year,Credit Card,Fiber Optic,4,5.61,23,1,1,1
CUST_459,54,22,52.58,5909.95,One year,Credit Card,No,6,99.72,9,0,0,0
CUST_460,50,21,39.17,2497.62,Two year,Cash,DSL,4,74.75,1,1,0,0
CUST_461,25,51,75.55,2828.22,Month-to-month,Bank Transfer,DSL,5,83.96,36,0,0,1
CUST_462,61,38,78.39,7929.35,Month-to-month,Bank Transfer,Fiber Optic,4,22.08,16,0,0,1
CUST_463,61,20,40.7,905.43,Month-to-month,UPI,No,5,11.44,25,1,0,1
CUST_464,22,29,105.14,3296.7,Month-to-month,Cash,Fiber Optic,5,51.99,18,1,1,1
CUST_465,56,51,28.43,593.34,Month-to-month,Credit Card,Fiber Optic,2,77.45,34,1,0,0
CUST_466,21,4,55.61,6586.52,Two year,UPI,DSL,2,64.14,38,1,0,1
CUST_467,23,55,88.04,829.53,One year,UPI,Fiber Optic,2,63.47,3,0,1,0
CUST_468,62,71,47.41,5424.66,Two year,Bank Transfer,Fiber Optic,7,75.95,20,0,1,0
CUST_469,49,28,102.77,546.22,Month-to-month,Credit Card,No,2,23.48,19,0,0,0
CUST_470,69,4,93.99,5415.55,Month-to-month,Credit Card,DSL,0,66.49,13,0,0,1
CUST_471,47,22,98.9,6759.99,Two year,Cash,Fiber Optic,2,39.82,17,1,0,0
CUST_472,64,45,31.91,3250.69,Month-to-month,Cash,Fiber Optic,2,7.91,14,1,0,0
CUST_473,52,67,34.05,4224.8,Month-to-month,Cash,DSL,2,21.01,30,0,1,1
CUST_474,57,66,48.65,3272.18,Two year,UPI,Fiber Optic,5,79.61,22,1,1,0
CUST_475,69,34,71.81,2473.86,Month-to-month,Credit Card,Fiber Optic,1,89.7,43,1,0,0
CUST_476,33,55,94.8,6445.78,Month-to-month,Bank Transfer,DSL,6,29.0,43,0,1,1
CUST_477,30,1,103.65,2248.82,Two year,UPI,Fiber Optic,1,19.85,29,0,1,1
CUST_478,67,38,90.43,5811.25,Month-to-month,UPI,DSL,1,3.65,2,1,1,0
CUST_479,59,6,112.86,1728.96,Two year,Bank Transfer,No,3,94.82,8,1,1,0
CUST_480,47,25,93.87,2073.84,Month-to-month,Bank Transfer,Fiber Optic,0,68.7,14,0,0,1
CUST_481,36,17,50.63,2758.04,One year,Cash,Fiber Optic,5,95.75,34,1,0,0
CUST_482,34,61,46.51,4754.34,Month-to-month,Bank Transfer,DSL,4,86.52,13,1,0,1
CUST_483,36,12,89.62,3689.94,One year,Bank Transfer,No,5,34.71,10,0,0,0
CUST_484,45,6,39.29,5986.64,Month-to-month,Bank Transfer,Fiber Optic,2,12.16,8,0,0,1
CUST_485,43,27,29.27,1787.18,Two year,Bank Transfer,DSL,1,50.41,7,1,0,0
CUST_486,54,8,73.22,184.31,Month-to-month,Cash,Fiber Optic,5,3.65,13,1,1,1
CUST_487,43,65,102.16,6234.8,Month-to-month,UPI,DSL,0,15.84,26,1,0,1
CUST_488,40,57,30.14,6591.03,One year,Credit Card,No,2,24.11,32,0,1,0
CUST_489,26,40,99.19,569.89,Month-to-month,Credit Card,No,3,66.9,19,0,0,1
CUST_490,29,14,101.16,4926.17,Month-to-month,UPI,No,4,51.48,15,0,0,1
CUST_491,18,35,68.23,3087.83,Month-to-month,Credit Card,Fiber Optic,2,30.94,2,0,0,1
CUST_492,18,48,25.73,6371.78,Month-to-month,Credit Card,Fiber Optic,6,56.91,37,1,0,1
CUST_493,64,56,37.46,7007.87,Month-to-month,UPI,DSL,4,13.4,19,0,0,1
CUST_494,51,49,90.74,6822.93,Month-to-month,Credit Card,DSL,5,75.82,33,0,1,1
CUST_495,49,13,91.18,6239.91,Month-to-month,Credit Card,DSL,2,71.49,39,0,0,1
CUST_496,65,61,109.84,2225.51,One year,UPI,Fiber Optic,3,22.43,33,1,1,0
CUST_497,42,49,78.27,6513.93,Month-to-month,Credit Card,No,5,61.03,1,1,0,0
CUST_498,57,46,32.41,4314.48,Month-to-month,Bank Transfer,No,0,50.83,39,1,0,0
CUST_499,62,62,32.14,516.78,Two year,UPI,DSL,4,7.02,28,1,1,1
CUST_500,18,8,92.11,3709.82,Two year,Cash,Fiber Optic,4,28.54,17,1,0,0
CUST_501,33,43,38.38,7543.05,Month-to-month,Credit Card,Fiber Optic,0,99.95,6,0,0,0
CUST_502,56,20,52.84,7114.09,Month-to-month,Cash,Fiber Optic,7,10.85,44,1,0,1
CUST_503,22,39,68.72,907.89,Two year,Credit Card,Fiber Optic,7,51.13,20,0,0,0
CUST_504,39,49,22.48,5978.6,Month-to-month,Bank Transfer,Fiber Optic,6,85.08,13,1,0,1
CUST_505,46,64,44.88,6465.76,Month-to-month,UPI,No,7,30.76,12,1,0,1
CUST_506,20,62,60.79,2243.97,Month-to-month,Cash,Fiber Optic,4,26.81,30,1,0,1
CUST_507,29,54,47.96,3825.71,One year,UPI,Fiber Optic,7,89.19,21,0,0,0
CUST_508,43,9,33.64,5716.8,Month-to-month,Cash,DSL,5,31.18,2,1,1,0
CUST_509,33,37,92.8,3568.43,One year,Credit Card,DSL,1,65.5,18,1,0,0
CUST_510,68,49,101.31,991.1,One year,Bank Transfer,Fiber Optic,6,74.29,28,1,1,1
CUST_511,54,41,45.75,5676.47,Month-to-month,Cash,Fiber Optic,0,79.07,4,0,0,1
CUST_512,39,17,97.44,7301.95,Two year,Cash,No,3,99.48,42,0,1,1
CUST_513,46,21,58.56,5254.63,Month-to-month,Bank Transfer,Fiber Optic,6,80.52,43,0,1,1
CUST_514,31,51,70.67,6213.03,One year,Bank Transfer,Fiber Optic,2,66.04,6,0,0,0
CUST_515,45,59,105.6,2931.06,Month-to-month,Bank Transfer,Fiber Optic,7,89.65,38,1,1,1
CUST_516,22,39,95.0,1547.27,Month-to-month,Bank Transfer,DSL,2,90.67,9,1,0,1
CUST_517,64,55,100.51,5177.91,Month-to-month,Bank Transfer,Fiber Optic,0,97.34,20,0,0,0
CUST_518,66,41,33.68,2689.39,Month-to-month,UPI,Fiber Optic,7,77.87,30,1,0,1
CUST_519,47,39,26.97,6894.58,Month-to-month,Credit Card,DSL,1,20.3,37,0,1,1
CUST_520,63,13,109.34,1068.76,Month-to-month,Credit Card,DSL,5,71.27,38,0,1,1
CUST_521,69,64,58.78,3524.36,Month-to-month,Cash,Fiber Optic,3,8.44,4,1,0,0
CUST_522,22,11,48.79,3234.15,One year,Bank Transfer,DSL,2,32.48,38,1,0,0
CUST_523,29,19,92.47,7510.63,Month-to-month,UPI,No,2,12.46,13,1,0,1
CUST_524,33,11,103.64,1309.76,One year,UPI,Fiber Optic,5,95.04,35,0,0,1
CUST_525,43,46,106.25,177.79,Month-to-month,Cash,DSL,1,34.54,30,0,0,1
CUST_526,43,45,51.6,1980.87,Month-to-month,Bank Transfer,DSL,4,71.61,42,0,0,1
CUST_527,65,1,105.22,6580.19,Month-to-month,Credit Card,No,6,57.56,4,0,0,1
CUST_528,38,40,24.09,1753.64,Month-to-month,Bank Transfer,Fiber Optic,0,11.64,25,0,1,1
CUST_529,56,19,24.97,2002.94,One year,UPI,Fiber Optic,1,56.57,31,1,0,0
CUST_530,53,61,82.35,1126.2,Month-to-month,Bank Transfer,DSL,1,66.44,12,0,1,1
CUST_531,50,12,26.31,5751.95,Two year,Credit Card,No,1,88.27,15,0,0,0
CUST_532,47,61,52.46,646.48,Two year,Credit Card,Fiber Optic,1,7.94,26,1,1,0
CUST_533,54,33,87.28,2716.55,Month-to-month,Cash,Fiber Optic,4,30.27,10,1,0,1
CUST_534,40,45,53.73,2331.74,One year,UPI,No,5,69.54,12,1,0,0
CUST_535,27,69,37.96,4485.76,Month-to-month,Bank Transfer,DSL,3,4.4,22,1,1,0
CUST_536,22,8,48.14,5870.29,Month-to-month,Bank Transfer,Fiber Optic,6,21.15,40,0,1,1
CUST_537,53,25,65.76,4309.72,One year,Cash,DSL,1,22.65,21,0,0,0
CUST_538,51,46,67.54,7455.11,Month-to-month,Cash,Fiber Optic,6,67.26,35,1,0,1
CUST_539,69,30,98.3,7616.4,Month-to-month,Cash,DSL,1,29.31,7,1,0,1
CUST_540,48,47,95.02,2955.58,Month-to-month,UPI,No,0,60.36,18,1,0,0
CUST_541,27,49,65.68,6243.67,Month-to-month,Bank Transfer,Fiber Optic,2,96.57,27,0,1,1
CUST_542,36,47,104.57,5936.53,Month-to-month,Cash,Fiber Optic,4,79.53,35,0,0,1
CUST_543,49,18,31.42,7154.42,Month-to-month,UPI,No,1,33.96,2,1,0,0
CUST_544,18,66,45.54,3638.75,Month-to-month,Bank Transfer,No,7,47.77,32,0,0,1
CUST_545,22,68,102.8,4290.74,Month-to-month,Credit Card,Fiber Optic,3,20.87,15,1,0,0
CUST_546,62,33,57.8,3384.62,One year,Cash,Fiber Optic,3,2.56,24,1,1,0
CUST_547,21,36,118.12,6817.98,Month-to-month,UPI,DSL,3,29.68,20,1,0,0
CUST_548,33,19,66.63,1914.65,One year,Bank Transfer,DSL,7,37.57,10,0,0,1
CUST_549,41,28,99.19,1993.7,One year,Bank Transfer,Fiber Optic,0,56.87,24,0,0,0
CUST_550,33,40,60.23,3043.58,One year,Cash,DSL,3,94.46,24,0,0,0
CUST_551,19,15,62.5,1919.71,One year,Cash,Fiber Optic,5,94.84,24,1,0,0
CUST_552,66,41,58.29,4531.95,Month-to-month,Bank Transfer,DSL,0,7.94,40,1,0,0
CUST_553,45,39,91.91,1162.47,Month-to-month,UPI,Fiber Optic,4,61.85,34,0,1,1
CUST_554,49,2,74.75,2629.47,Month-to-month,Credit Card,Fiber Optic,3,5.19,41,0,1,1
CUST_555,44,63,114.38,7316.21,Two year,Bank Transfer,DSL,2,65.16,40,0,1,0
CUST_556,37,29,45.09,3332.88,One year,UPI,DSL,1,12.65,11,1,0,0
CUST_557,41,66,30.06,6011.05,Month-to-month,Cash,Fiber Optic,4,94.69,26,1,0,1
CUST_558,29,51,59.33,996.35,Month-to-month,Bank Transfer,Fiber Optic,5,86.57,1,0,1,0
CUST_559,67,10,81.67,2055.76,Two year,Cash,Fiber Optic,2,3.21,30,1,0,1
